"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCM42","OUT035",1794.93681546326
"FDY59","OUT010",244.224855770874
"DRI49","OUT049",1263.4788558609
"FDT28","OUT019",421.105039166164
"FDQ22","OUT018",404.163292127609
"FDR60","OUT049",1244.64916842651
"FDC50","OUT019",251.617411159801
"FDV24","OUT013",2443.27618034363
"DRF48","OUT010",613.343073372889
"FDQ47","OUT046",568.409817711639
"DRN36","OUT049",1579.4901249115
"NCY06","OUT035",2110.0703774231
"FDE52","OUT035",1469.39703318253
"NCB54","OUT045",1949.76772122345
"NCF31","OUT035",2549.53481202087
"FDJ08","OUT027",5062.70821996994
"NCC07","OUT017",1740.87435139313
"NCD19","OUT027",1416.54215671272
"FDL46","OUT049",1957.13856463165
"FDM20","OUT045",3878.33491109009
"NCI06","OUT010",518.918531424999
"DRM11","OUT035",4356.64204581184
"NCH07","OUT018",2400.34344311981
"FDS23","OUT013",2022.88324188919
"FDO49","OUT018",623.200015771484
"FDS35","OUT049",1058.92693446121
"DRK39","OUT045",1267.62796607018
"DRI39","OUT049",945.551001194
"FDV04","OUT017",2531.94577197266
"NCN14","OUT035",3156.19295856628
"FDH08","OUT013",3740.95713488388
"FDS20","OUT046",3068.72286192551
"FDV40","OUT049",1262.00805122681
"FDZ48","OUT010",293.92544687233
"FDS24","OUT027",2243.02703061676
"FDK44","OUT049",2849.94108406448
"FDS48","OUT045",2389.00477976875
"FDK26","OUT010",608.570849627495
"FDD23","OUT045",3118.60353292236
"NCH54","OUT017",2698.05373875427
"NCP14","OUT010",282.049927113533
"FDM60","OUT010",101.734520125055
"FDV24","OUT017",2560.80006986618
"FDH08","OUT018",3376.90795830631
"FDS12","OUT027",3271.16135365562
"FDR39","OUT027",5229.20341950912
"FDP12","OUT027",936.26987976532
"DRF60","OUT027",6340.9519242485
"FDC09","OUT035",1685.68955135651
"FDF50","OUT018",3026.43234571991
"FDG28","OUT035",4097.70078880463
"NCE19","OUT017",910.595144181824
"NCM53","OUT010",336.467714475632
"NCN18","OUT049",1799.75372698059
"FDF32","OUT035",3345.54576976433
"FDF11","OUT013",3876.16843538132
"DRI59","OUT049",3741.16589832458
"NCG54","OUT035",2832.02083130112
"FDM44","OUT046",1644.75882130051
"FDT57","OUT018",3486.47692566605
"FDV24","OUT046",2480.15618600845
"FDI50","OUT019",697.169506466675
"FDS09","OUT035",852.067610223389
"NCC31","OUT027",4138.05197555466
"FDQ07","OUT019",688.336001743126
"FDC22","OUT017",3189.90905698776
"FDZ56","OUT046",2740.86981330948
"FDZ40","OUT019",178.660592091465
"FDS46","OUT027",3109.43275186157
"DRD24","OUT045",2265.44667190475
"FDV45","OUT017",3177.7666727623
"FDL26","OUT045",2439.65233795509
"FDA56","OUT018",1562.40245580368
"FDN27","OUT046",1916.97071281128
"FDM20","OUT049",4070.17628919678
"FDO16","OUT017",1401.76535301208
"FDL03","OUT035",3286.21577487373
"FDE58","OUT046",1925.31338079529
"FDI02","OUT027",2951.08873156013
"NCC55","OUT019",85.2311765098572
"FDR03","OUT018",2529.21109378242
"FDB14","OUT017",1519.61664515686
"FDR45","OUT013",3899.93822199783
"NCN07","OUT017",2133.56067230072
"FDM51","OUT019",299.025491295099
"FDT52","OUT027",6567.76655635529
"FDL26","OUT046",2497.28391317596
"NCZ42","OUT046",3704.11412475586
"DRI47","OUT019",383.810402197266
"FDW40","OUT013",2230.12832797623
"FDN34","OUT046",2778.16930454407
"FDS01","OUT035",2698.23179737644
"NCG55","OUT045",1785.16425216064
"FDC11","OUT035",1579.36767019196
"FDX35","OUT018",3341.52437545815
"NCB06","OUT046",2595.92760855103
"FDR09","OUT019",739.023493398809
"FDC53","OUT017",1580.83505755005
"FDY45","OUT013",4131.636985112
"FDA22","OUT010",417.35292838192
"FDE02","OUT035",1563.35821269302
"FDW21","OUT045",1562.2493409708
"FDV34","OUT046",1203.6525349617
"FDS59","OUT049",1770.59871060562
"NCW17","OUT017",2164.62357489929
"NCK54","OUT046",1901.30479825974
"FDG17","OUT019",715.302973751879
"FDG35","OUT017",2998.37695400772
"FDD08","OUT010",78.000452777338
"NCO07","OUT017",3691.51787068939
"FDJ10","OUT010",389.769548985624
"FDW36","OUT017",1730.15197383957
"FDW21","OUT010",257.629867085409
"FDY19","OUT017",1936.95825880203
"DRE03","OUT013",729.236263111496
"NCC55","OUT049",619.382702389526
"FDH52","OUT010",165.38655942688
"FDO09","OUT017",4400.30966012001
"FDU43","OUT045",3771.88383702965
"FDX09","OUT010",519.373674627304
"FDH40","OUT019",234.706550300217
"FDW58","OUT017",1727.89793144264
"FDC47","OUT017",3818.06896046791
"NCR41","OUT035",1597.82464133606
"DRG49","OUT035",4111.71513973274
"FDC52","OUT027",3845.89691098251
"FDY13","OUT046",1209.52604096603
"FDY35","OUT013",704.995496063995
"FDI35","OUT017",3254.59618202591
"NCU18","OUT049",2294.40603328857
"FDY33","OUT018",2438.31877726898
"FDC15","OUT027",4027.66373299713
"FDU01","OUT049",3189.14852101593
"NCU42","OUT046",2744.10679222183
"NCV29","OUT018",2605.76620244923
"NCY30","OUT017",3162.01570796509
"FDQ46","OUT049",1845.38020786743
"FDG58","OUT027",3967.59450797577
"FDK33","OUT017",3728.23095262146
"NCD07","OUT045",1776.47326272469
"NCX29","OUT027",3797.59895225945
"NCT42","OUT013",2387.49470683594
"DRN59","OUT035",753.244954353332
"FDI44","OUT035",1296.80342065125
"FDA45","OUT049",2540.68482521343
"FDP31","OUT045",975.957866889954
"FDY01","OUT046",1789.45143402939
"FDT09","OUT018",1944.43579690742
"DRH03","OUT027",2568.04803543091
"FDA36","OUT018",2294.40757055397
"NCF31","OUT017",2562.90044617615
"FDG14","OUT049",2499.40692017822
"FDG28","OUT027",6438.65550587006
"FDU14","OUT049",4155.90411481857
"FDY47","OUT019",349.457356959343
"FDI56","OUT049",1466.58459081802
"DRD01","OUT013",874.699933846664
"FDM22","OUT046",902.728200805664
"FDH33","OUT013",664.279165015411
"DRZ24","OUT013",1870.96667034149
"NCQ38","OUT046",1761.16566027832
"FDO16","OUT027",2213.94819922447
"FDU07","OUT027",4043.64442153168
"NCB07","OUT013",3148.65497450638
"FDU48","OUT045",2058.32860819016
"NCM43","OUT045",2585.65515744495
"FDR31","OUT010",342.93569774642
"DRK49","OUT018",461.500381806564
"NCI30","OUT010",694.295476887703
"DRD60","OUT017",3132.03408086472
"NCG19","OUT046",3719.60622006073
"FDH12","OUT035",1746.20949305725
"FDM32","OUT035",1412.9657324152
"FDM27","OUT035",2500.9559175148
"NCU53","OUT027",4437.49069404716
"NCQ18","OUT046",1591.20630153656
"FDS10","OUT013",2987.24505341606
"FDB33","OUT027",4595.17297514763
"FDI12","OUT013",1330.53960118561
"NCW42","OUT013",3584.65994222717
"NCC06","OUT018",1864.41729445801
"FDW02","OUT017",2065.33445960083
"NCD43","OUT017",1765.15641369019
"FDM57","OUT018",1196.98163905449
"FDA58","OUT017",3979.74638849716
"FDK56","OUT046",3072.46164537468
"FDP52","OUT045",3641.84592687893
"FDW20","OUT018",1796.86648936081
"FDS52","OUT049",1618.46027969971
"NCT29","OUT018",1736.98301806107
"NCL54","OUT013",2842.43448595276
"FDC05","OUT045",3123.22851750031
"FDF34","OUT035",3153.93524210358
"FDP03","OUT027",3330.81208570175
"FDD32","OUT010",173.045141709137
"FDZ10","OUT045",1988.24039226913
"FDZ40","OUT035",888.184523377228
"FDD51","OUT018",491.365485879517
"NCY30","OUT019",516.421502329826
"FDP58","OUT017",3623.24208176994
"FDV49","OUT017",4440.55343398705
"FDY24","OUT019",197.495354353094
"NCO55","OUT017",1758.88095211868
"FDR13","OUT017",1914.02913190765
"FDS51","OUT017",1017.64039824905
"FDP26","OUT045",1608.7178123394
"NCB54","OUT027",3459.15290696106
"FDF32","OUT017",3311.94627101555
"FDN31","OUT018",2791.73723470402
"DRM48","OUT017",592.09457432251
"FDN20","OUT049",2792.54156839638
"DRL01","OUT046",3795.86868851013
"FDV56","OUT049",1795.1678664917
"DRH13","OUT027",2883.51964474487
"FDA03","OUT017",2645.44211874008
"FDF47","OUT027",5870.8048794384
"FDX32","OUT046",2370.74069655533
"FDX57","OUT049",1587.91575403748
"NCA30","OUT045",3002.10301008759
"FDO49","OUT013",689.937937738037
"FDL04","OUT019",300.179488287497
"DRM48","OUT035",611.784678997803
"FDR16","OUT013",3436.96804687729
"NCC19","OUT018",2936.59197468185
"NCE42","OUT045",3527.14350100136
"FDY24","OUT017",903.634331222153
"FDH19","OUT049",2898.70107830391
"FDJ46","OUT013",2831.38041645126
"FDN45","OUT010",686.32620008297
"FDY08","OUT035",2201.02570261898
"FDZ37","OUT035",1465.99015423889
"NCT30","OUT045",727.656085829544
"DRY23","OUT018",470.451157566834
"NCZ30","OUT018",1764.06363520126
"FDC44","OUT018",1429.88860976868
"FDB45","OUT035",1716.82288853226
"FDY04","OUT013",2627.01479814148
"FDM27","OUT046",2571.69234743423
"FDZ43","OUT017",4052.95969627075
"FDT39","OUT019",426.366096929693
"NCC06","OUT019",326.106184284019
"FDL15","OUT027",4110.50907385368
"FDL57","OUT017",4326.44617628632
"FDU08","OUT046",1601.04738359756
"FDK40","OUT017",4436.66261203194
"FDQ12","OUT010",670.94192797637
"FDS48","OUT017",2558.52876773224
"FDP09","OUT045",3340.81526896915
"FDW21","OUT049",1619.54534578323
"FDY25","OUT035",3130.89650096436
"DRE13","OUT017",1403.24484484177
"FDV43","OUT019",116.808281265306
"FDD22","OUT045",1742.67550386505
"FDM46","OUT019",301.215746549606
"NCO30","OUT010",549.073667142677
"FDM25","OUT046",2686.14132084351
"NCN41","OUT049",1993.08129912186
"FDU24","OUT045",1453.63721264648
"FDZ50","OUT046",3080.98908854828
"FDP45","OUT013",4070.72002720184
"NCM54","OUT045",1938.00462523537
"FDW10","OUT019",505.350992811203
"FDP20","OUT017",2098.6698068161
"FDK32","OUT046",2445.02288863602
"FDN52","OUT049",1407.48511172256
"FDM58","OUT045",1731.75984548645
"FDZ46","OUT027",2858.95928299408
"NCA18","OUT018",1697.96223157806
"FDD35","OUT046",2051.59548051453
"NCK31","OUT035",811.668776609039
"FDI40","OUT027",2750.02119090614
"FDT50","OUT019",283.956831837463
"NCT06","OUT046",2667.01490244522
"FDT31","OUT035",3010.96935710144
"FDT45","OUT049",873.631077914429
"FDT13","OUT045",3038.95642346077
"FDO50","OUT045",1397.50741477432
"NCU18","OUT010",346.222581002808
"NCR54","OUT049",3241.18160386276
"NCO18","OUT018",2332.9441957468
"FDU09","OUT045",877.862196883392
"FDT13","OUT018",2767.65620785198
"FDE09","OUT046",1820.32801360016
"NCK53","OUT019",330.431004299068
"FDG45","OUT049",3543.17425734177
"DRH15","OUT035",739.081205723572
"FDO21","OUT019",602.055159606171
"FDD14","OUT027",5270.1296502697
"FDC09","OUT046",1666.40042742462
"FDH45","OUT027",1069.9047845459
"FDV32","OUT046",1055.17022933579
"FDG12","OUT035",1968.32983829994
"FDS32","OUT013",2214.37318498039
"NCL55","OUT018",3707.55716434097
"DRE01","OUT035",3924.76900058746
"DRE15","OUT049",1288.74319801025
"NCL42","OUT045",3890.93639958496
"FDP31","OUT013",840.985776515961
"FDN33","OUT018",1377.81395212898
"FDZ59","OUT046",2703.96975803375
"FDE45","OUT010",480.444124335623
"FDJ07","OUT013",1931.61080869675
"FDQ45","OUT018",2266.98170889893
"FDM33","OUT027",5665.24650263748
"FDO15","OUT010",201.985534351587
"FDM46","OUT013",1365.09538589478
"FDR03","OUT045",3080.84629903793
"FDY49","OUT018",2340.15320854568
"FDQ60","OUT045",1850.8481921627
"FDW10","OUT049",2950.74358543396
"FDO51","OUT049",723.623159289551
"FDJ40","OUT018",1576.82125638123
"FDS20","OUT018",2778.60323583374
"FDU45","OUT013",1802.54366238289
"FDV02","OUT035",2830.35012703171
"FDN09","OUT046",3943.78326832886
"NCM55","OUT027",4918.82492347641
"FDN23","OUT018",2200.40881139946
"FDY31","OUT010",330.523375621033
"FDW03","OUT010",299.233306919718
"FDD14","OUT046",2949.74076649475
"FDV23","OUT017",2062.61394347153
"DRI03","OUT045",2751.35719258919
"FDN13","OUT035",1510.66277093449
"FDF45","OUT027",1787.41921002197
"FDU46","OUT035",1446.56713812637
"FDB57","OUT049",3694.12739291229
"FDV12","OUT049",1637.89324068604
"FDQ58","OUT013",2467.7308080368
"NCA18","OUT017",1902.54323751373
"FDH52","OUT049",994.641210138702
"FDM24","OUT018",2201.96972357883
"NCP43","OUT027",5329.77657262802
"NCO18","OUT019",507.424261382341
"FDM32","OUT017",1405.26001961994
"NCL07","OUT017",622.666743515015
"FDK03","OUT013",4099.26190118866
"FDP59","OUT017",1678.00384716492
"FDQ24","OUT049",4218.74188620834
"FDQ16","OUT018",1588.41646817322
"FDU44","OUT013",2585.71867467041
"FDH28","OUT010",107.088617588472
"FDV28","OUT019",91.5782683639526
"FDM22","OUT045",839.944318435669
"FDR56","OUT046",3191.66033720703
"FDV39","OUT049",3117.52407503643
"FDU37","OUT019",233.774915679932
"FDQ11","OUT010",751.178735123921
"FDX02","OUT045",3521.17722342415
"NCS42","OUT018",1314.18258706264
"FDY57","OUT027",2762.47302637939
"FDB21","OUT049",3903.59007112808
"FDE28","OUT017",3821.38078204727
"FDQ55","OUT017",1917.25620514832
"FDA48","OUT049",3746.48360779839
"FDZ19","OUT045",2730.50546320496
"NCC43","OUT045",3975.87358241253
"NCV18","OUT046",1328.87766580582
"NCA42","OUT018",2332.8501179615
"FDY45","OUT046",4172.52916986694
"NCC30","OUT045",2904.37089833527
"FDM57","OUT013",1342.79283863754
"FDL09","OUT010",426.522450444031
"FDB09","OUT027",3381.64649001312
"FDT44","OUT035",1950.08499525223
"NCT06","OUT027",4397.34069156761
"FDX26","OUT049",3135.05562177887
"FDK32","OUT013",2463.60717386169
"DRA12","OUT046",2187.41864542122
"FDO46","OUT010",611.706752145958
"FDE52","OUT013",1342.403373769
"NCH42","OUT045",3626.09406626034
"FDV08","OUT035",689.898605928802
"FDB47","OUT018",3109.17995457344
"FDC28","OUT010",281.827274209356
"FDD22","OUT046",1871.70648960571
"FDS07","OUT027",3068.71326847153
"DRI13","OUT045",3580.180622966
"FDG32","OUT018",2871.88894665794
"FDU14","OUT017",4204.55727467537
"FDD28","OUT019",185.865469802856
"NCP41","OUT017",1854.23303796997
"FDS08","OUT049",2891.48545619392
"FDX47","OUT045",2466.76772891464
"FDC53","OUT019",257.579626229858
"FDQ19","OUT035",3864.54677928162
"FDL14","OUT045",2425.55909941063
"FDM33","OUT019",675.848371342134
"FDA51","OUT045",1681.89846659374
"FDZ27","OUT018",715.216632127762
"FDT04","OUT046",669.624578276825
"DRC13","OUT049",2023.90055533218
"FDR16","OUT027",5657.32156988564
"FDQ03","OUT027",6223.86574806061
"FDE38","OUT035",2803.17779279404
"DRH23","OUT027",1573.37389657288
"FDT11","OUT019",611.278300348377
"FDD09","OUT035",3106.69267329712
"FDR40","OUT045",1258.97691401939
"FDX07","OUT017",3172.34382699966
"FDR07","OUT035",1591.77103373947
"FDA51","OUT017",1796.43036101666
"FDT59","OUT019",674.356073264408
"FDF20","OUT017",3277.24134875793
"FDR13","OUT045",1764.14489913101
"FDY26","OUT049",3492.24522432404
"FDW04","OUT017",2130.32165008163
"FDK52","OUT017",3811.96729149513
"FDN60","OUT049",2630.39293854218
"FDM09","OUT019",506.297538960695
"FDP46","OUT049",1446.02038625336
"FDB50","OUT019",257.311517653418
"NCQ29","OUT049",4299.64432517014
"FDP16","OUT027",6580.25771923485
"FDX33","OUT018",2478.79586997833
"FDP07","OUT010",614.910304465771
"FDN22","OUT046",4044.42331663513
"FDF39","OUT049",4347.20776940536
"FDS21","OUT017",1010.4731576889
"NCM42","OUT013",1693.2150430069
"FDK50","OUT019",451.242553050709
"DRF13","OUT027",3933.21201623764
"FDH35","OUT018",2404.6012851099
"FDP60","OUT018",1411.90773490219
"DRJ49","OUT027",3337.86689426651
"NCT42","OUT019",395.811493972778
"FDE38","OUT049",2770.02248400917
"FDI04","OUT049",3299.84850092239
"NCH54","OUT045",2472.45513362503
"FDT56","OUT049",955.795970784759
"DRD15","OUT018",3429.4977565897
"FDV58","OUT013",3137.8773090683
"FDP21","OUT049",3199.32001079407
"FDH05","OUT013",3768.43386860962
"FDR10","OUT027",4062.07632023926
"NCP06","OUT045",2340.05072341518
"FDF33","OUT049",1345.49983012085
"DRK37","OUT013",3048.97209110642
"DRH49","OUT045",1357.49515499268
"FDT58","OUT013",2734.65602775879
"FDD41","OUT018",1512.16925423203
"FDP40","OUT018",1599.47830022278
"FDM51","OUT027",2721.29757472649
"FDO45","OUT010",224.570133764648
"FDW33","OUT010",291.820787147522
"FDY24","OUT045",843.247295022202
"FDB10","OUT010",675.506921872377
"FDM40","OUT035",2228.25239675541
"NCI06","OUT017",3126.89249633026
"FDW12","OUT019",382.538428215408
"FDX48","OUT027",4094.84917923279
"NCW05","OUT027",2642.66342227821
"FDX27","OUT017",1561.1562026535
"DRM37","OUT045",3272.01723775024
"FDA38","OUT045",3804.92178949108
"FDR36","OUT046",658.281244786835
"FDZ45","OUT046",3236.12423796997
"FDG05","OUT017",2647.44810643387
"FDK28","OUT013",4185.5253123024
"FDV47","OUT045",1317.2670637394
"FDN21","OUT045",2551.10828833809
"FDP20","OUT027",3446.60530799866
"FDI35","OUT045",3094.54712375336
"DRY23","OUT013",670.977052903748
"FDA56","OUT017",2001.62070070038
"FDB09","OUT013",1946.1661226635
"NCO26","OUT027",3085.96760456314
"FDQ49","OUT018",2061.76256738567
"FDI52","OUT027",3218.97936897125
"FDZ44","OUT027",3285.38352922211
"FDZ09","OUT018",2528.46167494812
"FDY03","OUT049",1834.88443492813
"NCG42","OUT017",2131.96249213791
"DRI13","OUT027",5847.37668273697
"FDQ32","OUT013",1984.61726471329
"FDW16","OUT035",1492.84466616669
"FDU27","OUT046",730.760689242554
"FDR28","OUT010",449.397720771313
"FDQ49","OUT010",436.541304317951
"FDS37","OUT046",1884.01681759186
"FDW26","OUT018",3360.20788719406
"FDX12","OUT018",3558.72000622215
"NCP06","OUT013",2426.08046036682
"FDW45","OUT010",370.350169239473
"NCN30","OUT049",1582.30093405151
"FDN24","OUT049",872.805307493591
"NCL41","OUT027",852.883944955444
"FDR02","OUT019",301.981242167187
"FDD09","OUT010",504.295128967667
"FDS33","OUT010",225.001151528931
"FDU22","OUT045",1865.21156606369
"FDI53","OUT013",2587.28040273094
"DRH01","OUT049",2903.65686272011
"FDX32","OUT013",2127.69911859684
"NCP30","OUT018",446.553237334061
"FDB60","OUT045",3128.65654099426
"FDB14","OUT049",1515.20440058899
"NCP02","OUT035",952.610545874786
"FDJ10","OUT017",2311.59681386375
"FDG34","OUT046",1818.57676227264
"NCB18","OUT017",1441.50271822586
"FDM16","OUT049",1204.14726972427
"FDW25","OUT018",1193.67997337265
"FDB35","OUT010",247.222704696751
"DRN11","OUT013",1949.21785555344
"FDF41","OUT019",664.508624671936
"FDH16","OUT045",1354.53786042976
"NCQ50","OUT018",3136.64082645435
"DRH23","OUT018",800.274645687103
"DRJ37","OUT013",2444.84381711426
"DRJ24","OUT027",4868.76521373672
"FDY16","OUT035",3171.16129713364
"FDQ27","OUT045",1615.91268588448
"FDZ33","OUT045",2361.73422518578
"FDF29","OUT045",1886.37778128719
"FDA08","OUT049",2695.16370847435
"FDG31","OUT046",1057.30486834488
"FDE34","OUT019",544.079953667831
"NCR30","OUT027",2111.41926092529
"FDV33","OUT035",4336.52602591095
"DRZ24","OUT018",1742.81830839539
"NCL54","OUT035",2898.76212545548
"FDR12","OUT049",2893.43156291656
"NCC54","OUT046",3937.87124286499
"DRN59","OUT013",711.175691059113
"FDX50","OUT019",306.003612777996
"FDV31","OUT027",5224.42004631043
"NCA29","OUT027",4484.85182896194
"FDW60","OUT049",2959.72010807419
"FDX08","OUT017",3153.96274873123
"DRD49","OUT013",3526.49576180878
"FDD33","OUT046",3764.42687026672
"FDW35","OUT013",650.207564405251
"FDJ36","OUT017",1693.32444943466
"FDV51","OUT035",2779.78793302231
"FDW36","OUT046",1750.06541422348
"FDH35","OUT046",2776.59436520119
"NCS30","OUT027",3444.03169791641
"FDN49","OUT017",593.074419746399
"FDL08","OUT018",3630.96308677826
"FDI09","OUT013",4463.11918409729
"FDP19","OUT018",1633.15284663696
"FDU21","OUT010",94.1375293553352
"NCP41","OUT045",1709.26134956245
"FDY10","OUT013",1805.20134984741
"FDP12","OUT018",407.324279311752
"NCN26","OUT049",1882.90732436829
"FDK44","OUT013",2808.12673913269
"FDC28","OUT049",1770.08613771286
"FDJ41","OUT027",6070.89217654305
"NCT29","OUT035",2027.1192481102
"NCH42","OUT019",647.927979279041
"FDU60","OUT018",2450.9560414341
"FDS02","OUT045",3289.58297079506
"FDC51","OUT046",1983.92019652557
"FDU03","OUT013",3045.56853841324
"FDX39","OUT045",3335.59195198803
"NCY05","OUT010",113.514309344864
"NCL06","OUT027",5872.77691475792
"FDD32","OUT035",1313.12651742706
"NCN41","OUT045",1885.85868861961
"NCX53","OUT049",2368.49567492065
"FDU57","OUT019",429.306985915566
"FDQ23","OUT046",1687.48728693695
"FDQ52","OUT045",3922.89692478008
"FDC14","OUT045",616.654731888199
"FDY09","OUT035",2995.13786437988
"FDQ28","OUT045",2450.11891644745
"FDV25","OUT046",3598.09255472412
"FDJ07","OUT035",1966.87184425354
"DRB25","OUT049",1720.91158133011
"FDK52","OUT019",670.565474000931
"FDY52","OUT027",1664.01426949768
"FDB28","OUT046",3220.40332884827
"FDT36","OUT035",599.993910764313
"FDV25","OUT017",3731.99040462341
"NCN07","OUT027",3491.13372226944
"FDC57","OUT017",3247.08915858078
"FDQ03","OUT018",3493.8564999649
"FDU23","OUT017",2792.05424376831
"NCX41","OUT035",3572.03663087997
"NCD06","OUT035",766.371690803528
"FDW08","OUT045",1607.55263644409
"NCU29","OUT017",2635.73678779602
"NCE06","OUT013",2591.09756798401
"FDV52","OUT010",323.100683889437
"FDB02","OUT017",2951.08190035629
"NCR18","OUT045",616.356642745209
"FDK16","OUT049",1531.38288803329
"NCQ29","OUT010",959.583255488634
"FDZ01","OUT019",265.428697939873
"FDW27","OUT035",2515.96537654495
"FDD17","OUT018",3511.06271540012
"FDW39","OUT013",2842.94308268738
"DRH59","OUT045",1115.75837866592
"FDS52","OUT013",1565.31006055374
"FDU40","OUT027",5235.87821313057
"NCF54","OUT013",2794.74227569885
"FDH46","OUT045",1603.56011596909
"NCP14","OUT049",1680.95684875259
"FDH50","OUT049",3167.50246896286
"DRF15","OUT010",423.764929959297
"FDV27","OUT027",2402.468541082
"NCJ06","OUT049",1949.36986141891
"FDN02","OUT018",3032.47075565166
"FDQ51","OUT049",769.414561724854
