"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDV24","OUT017",2663.17961301409
"FDH08","OUT018",3421.57826645688
"FDS12","OUT027",3426.9133845993
"FDR39","OUT027",4985.27143710888
"FDP12","OUT027",929.135526442444
"DRF60","OUT027",6635.65321366793
"FDC09","OUT035",1808.61940821803
"FDF50","OUT018",3029.46942769045
"FDG28","OUT035",4042.31928020469
"NCE19","OUT017",922.332099938412
"NCM53","OUT010",339.569178233482
"NCN18","OUT049",1981.61812404685
"FDF32","OUT035",3551.05316865944
"FDF11","OUT013",3950.61243967514
"DRI59","OUT049",3924.34651809739
"NCG54","OUT035",2764.59123056419
"FDM44","OUT046",1728.63567709491
"FDT57","OUT018",3286.3843647265
"FDV24","OUT046",2886.9108598939
"FDI50","OUT019",708.351568474877
"FDS09","OUT035",884.211531584526
"NCC31","OUT027",4202.92542286699
"FDQ07","OUT019",624.381087203889
"FDC22","OUT017",3228.3912048928
"FDZ56","OUT046",2699.22817810513
"FDZ40","OUT019",161.866672557821
"FDS46","OUT027",3169.2929896303
"DRD24","OUT045",2192.41264631956
"FDV45","OUT017",3249.82293349577
"FDL26","OUT045",2590.54831996817
"FDA56","OUT018",1748.16899262386
"FDN27","OUT046",1949.96616826838
"FDM20","OUT049",4180.82890749176
"FDO16","OUT017",1516.08991032993
"FDL03","OUT035",3561.16316466612
"FDE58","OUT046",2005.29264129097
"FDI02","OUT027",3061.58631694998
"NCC55","OUT019",101.866179629575
"FDR03","OUT018",2694.58470730998
"FDB14","OUT017",1765.11115292786
"FDR45","OUT013",4187.35873838366
"NCN07","OUT017",2167.15358950879
"FDM51","OUT019",312.784458349797
"FDT52","OUT027",6672.33495790816
"FDL26","OUT046",2519.84073148727
"NCZ42","OUT046",3257.77878226609
"DRI47","OUT019",438.742846100943
"FDW40","OUT013",2384.95788134099
"FDN34","OUT046",2821.07267098497
"FDS01","OUT035",3315.49306906349
"NCG55","OUT045",1792.10123297248
"FDC11","OUT035",1659.00487792899
"FDX35","OUT018",3535.52708045145
"NCB06","OUT046",2574.30703099855
"FDR09","OUT019",830.631737852272
"FDC53","OUT017",1673.91470026915
"FDY45","OUT013",4523.83751705205
"FDA22","OUT010",538.758742406545
"FDE02","OUT035",1690.31274987763
"FDW21","OUT045",1518.48265198312
"FDV34","OUT046",1278.1971930498
"FDS59","OUT049",1890.43379722795
"NCW17","OUT017",2259.3989114748
"NCK54","OUT046",1765.86464697079
"FDG17","OUT019",760.455957505529
"FDG35","OUT017",3379.59308868929
"FDD08","OUT010",97.093384104478
"NCO07","OUT017",3872.16618477889
"FDJ10","OUT010",417.815603157481
"FDW36","OUT017",1811.0765349513
"FDW21","OUT010",284.768875266712
"FDY19","OUT017",1945.43565389934
"DRE03","OUT013",708.347373781301
"NCC55","OUT049",696.130953632213
"FDH52","OUT010",189.200027669735
"FDO09","OUT017",4449.34046460812
"FDU43","OUT045",3918.14127362523
"FDX09","OUT010",571.278207977369
"FDH40","OUT019",241.960030338124
"FDW58","OUT017",1867.8688384989
"FDC47","OUT017",3809.27346049875
"NCR41","OUT035",1675.13308998771
"DRG49","OUT035",4411.10245343531
"FDC52","OUT027",4142.39274575669
"FDY13","OUT046",1230.50453034011
"FDY35","OUT013",729.215984759368
"FDI35","OUT017",3490.94641575603
"NCU18","OUT049",2540.25070512154
"FDY33","OUT018",2511.41555883435
"FDC15","OUT027",4277.06081941919
"FDU01","OUT049",3140.1527876221
"NCU42","OUT046",2549.53749112768
"NCV29","OUT018",2551.90296511887
"NCY30","OUT017",3417.31012570664
"FDQ46","OUT049",1817.27684327864
"FDG58","OUT027",4092.73530429978
"FDK33","OUT017",4096.09900910567
"NCD07","OUT045",1580.97112157495
"NCX29","OUT027",3907.17399731401
"NCT42","OUT013",2445.86616275396
"DRN59","OUT035",798.076317491673
"FDI44","OUT035",1426.11230660781
"FDA45","OUT049",3012.9504574501
"FDP31","OUT045",984.749464667056
"FDY01","OUT046",1951.28038135743
"FDT09","OUT018",1954.86123992706
"DRH03","OUT027",2649.7767788497
"FDA36","OUT018",2507.5856548484
"NCF31","OUT017",2533.95716498905
"FDG14","OUT049",2566.50546646679
"FDG28","OUT027",6702.19146053924
"FDU14","OUT049",3934.5478154242
"FDY47","OUT019",425.803831963452
"FDI56","OUT049",1507.85247418171
"DRD01","OUT013",967.951069094107
"FDM22","OUT046",914.246049723808
"FDH33","OUT013",675.005092940665
"DRZ24","OUT013",2058.05230209334
"NCQ38","OUT046",1701.9512902575
"FDO16","OUT027",2288.47464353109
"FDU07","OUT027",4208.00649453424
"NCB07","OUT013",3163.16091375204
"FDU48","OUT045",2095.4717831382
"NCM43","OUT045",2856.74647537259
"FDR31","OUT010",392.276553182621
"DRK49","OUT018",548.712206234128
"NCI30","OUT010",694.749145211202
"DRD60","OUT017",3282.62333687704
"NCG19","OUT046",3755.79662015077
"FDH12","OUT035",1744.21092311556
"FDM32","OUT035",1557.42921738845
"FDM27","OUT035",2681.38746243753
"NCU53","OUT027",4531.63141105278
"NCQ18","OUT046",1645.06376615476
"FDS10","OUT013",3003.66089368593
"FDB33","OUT027",4491.26088515023
"FDI12","OUT013",1358.7005808591
"NCW42","OUT013",3689.64795453431
"NCC06","OUT018",1860.43035117336
"FDW02","OUT017",2082.16685638002
"NCD43","OUT017",1726.53379882225
"FDM57","OUT018",1197.95619583177
"FDA58","OUT017",4000.70662391126
"FDK56","OUT046",2967.04962674438
"FDP52","OUT045",3776.29893836559
"FDW20","OUT018",1853.49083354758
"FDS52","OUT049",1657.27159376563
"NCT29","OUT018",1736.95033463224
"NCL54","OUT013",2889.19576814923
"FDC05","OUT045",3264.31050883909
"FDF34","OUT035",3430.38806623324
"FDP03","OUT027",3386.05519741339
"FDD32","OUT010",207.434158465442
"FDZ10","OUT045",2015.03680315095
"FDZ40","OUT035",831.111482443162
"FDD51","OUT018",612.915876183687
"NCY30","OUT019",503.838898136211
"FDP58","OUT017",3592.93234696466
"FDV49","OUT017",4774.68539538719
"FDY24","OUT019",192.064031353935
"NCO55","OUT017",1713.82149379188
"FDR13","OUT017",2134.33005290911
"FDS51","OUT017",1042.11192748666
"FDP26","OUT045",1610.02960498573
"NCB54","OUT027",3569.9761648242
"FDF32","OUT017",3597.93351696235
"FDN31","OUT018",2889.8656611574
"DRM48","OUT017",553.80581071065
"FDN20","OUT049",2983.34455593537
"DRL01","OUT046",3657.86500293018
"FDV56","OUT049",1845.77054587555
"DRH13","OUT027",2969.30687610737
"FDA03","OUT017",2536.903215224
"FDF47","OUT027",5868.7879640781
"FDX32","OUT046",2376.18476058239
"FDX57","OUT049",1672.01184754507
"NCA30","OUT045",3070.25119270911
"FDO49","OUT013",640.059087505615
"FDL04","OUT019",322.085579655215
"DRM48","OUT035",628.87744305439
"FDR16","OUT013",3427.30648968426
"NCC19","OUT018",3002.84911362235
"NCE42","OUT045",3686.86623588868
"FDY24","OUT017",1034.69836106466
"FDH19","OUT049",3015.43323476684
"FDJ46","OUT013",2806.02978515204
"FDN45","OUT010",774.693546903259
"FDY08","OUT035",2370.00292728448
"FDZ37","OUT035",1525.40113456469
"NCT30","OUT045",838.583494864509
"DRY23","OUT018",554.351906671603
"NCZ30","OUT018",1763.37745086769
"FDC44","OUT018",1616.98143091257
"FDB45","OUT035",1827.59302521804
"FDY04","OUT013",2608.09142555866
"FDM27","OUT046",2518.5626972736
"FDZ43","OUT017",4505.34307361701
"FDT39","OUT019",465.813832150695
"NCC06","OUT019",347.539691077318
"FDL15","OUT027",4205.84499312635
"FDL57","OUT017",4817.39561693602
"FDU08","OUT046",1593.28955486115
"FDK40","OUT017",4865.4607292699
"FDQ12","OUT010",687.069949102315
"FDS48","OUT017",2688.99071665112
"FDP09","OUT045",3241.90903797586
"FDW21","OUT049",1646.84557073556
"FDY25","OUT035",3257.08095827963
"DRE13","OUT017",1469.80072824076
"FDV43","OUT019",118.382342541303
"FDD22","OUT045",1723.85121415284
"FDM46","OUT019",295.108888384187
"NCO30","OUT010",658.136810059995
"FDM25","OUT046",2739.00533130908
"NCN41","OUT049",2127.41922134595
"FDU24","OUT045",1434.7211182541
"FDZ50","OUT046",3054.5364472754
"FDP45","OUT013",4390.73204300708
"NCM54","OUT045",1812.30720271519
"FDW10","OUT019",549.142309626898
"FDP20","OUT017",2154.69102683969
"FDK32","OUT046",2464.7447952238
"FDN52","OUT049",1348.98298586881
"FDM58","OUT045",1784.60031099967
"FDZ46","OUT027",2962.95073440165
"NCA18","OUT018",1673.61733611631
"FDD35","OUT046",2106.29790941513
"NCK31","OUT035",845.933031269205
"FDI40","OUT027",2834.86041095337
"FDT50","OUT019",291.203899916188
"NCT06","OUT046",2443.61582190915
"FDT31","OUT035",3285.10922996506
"FDT45","OUT049",900.881803106153
"FDT13","OUT045",3063.24076408937
"FDO50","OUT045",1435.6174446095
"NCU18","OUT010",371.796897771597
"NCR54","OUT049",3829.77676569986
"NCO18","OUT018",2575.1231501554
"FDU09","OUT045",916.493166649176
"FDT13","OUT018",2767.29420660691
"FDE09","OUT046",1885.9720905312
"NCK53","OUT019",321.873794675224
"FDG45","OUT049",3698.39389104477
"DRH15","OUT035",714.72323269162
"FDO21","OUT019",718.279249331896
"FDD14","OUT027",5068.12493177086
"FDC09","OUT046",1673.53495347796
"FDH45","OUT027",1155.83490918395
"FDV32","OUT046",1038.88145035321
"FDG12","OUT035",2031.28966870768
"FDS32","OUT013",2264.93453012411
"NCL55","OUT018",3860.54507234208
"DRE01","OUT035",4318.51274070427
"DRE15","OUT049",1336.41372550236
"NCL42","OUT045",4133.85196146176
"FDP31","OUT013",948.368991657888
"FDN33","OUT018",1463.18558965491
"FDZ59","OUT046",3155.70962586239
"FDE45","OUT010",526.64533013298
"FDJ07","OUT013",1838.53433213719
"FDQ45","OUT018",2599.63225388607
"FDM33","OUT027",5833.0113458727
"FDO15","OUT010",215.002019904246
"FDM46","OUT013",1497.90756684887
"FDR03","OUT045",3016.20404829132
"FDY49","OUT018",2456.67039073602
"FDQ60","OUT045",1866.3634063859
"FDW10","OUT049",3210.4190667891
"FDO51","OUT049",794.050879693857
"FDJ40","OUT018",1516.055227777
"FDS20","OUT018",2850.95739471519
"FDU45","OUT013",2050.4596361105
"FDV02","OUT035",2848.0929883889
"FDN09","OUT046",3714.03824333927
"NCM55","OUT027",5044.54887830198
"FDN23","OUT018",2144.46480213513
"FDY31","OUT010",387.46918139469
"FDW03","OUT010",317.958653497713
"FDD14","OUT046",2992.16157958045
"FDV23","OUT017",2008.3946829025
"DRI03","OUT045",2808.2077862193
"FDN13","OUT035",1754.72626566838
"FDF45","OUT027",1692.79150814899
"FDU46","OUT035",1530.42906226892
"FDB57","OUT049",3847.25347114728
"FDV12","OUT049",1673.57114847263
"FDQ58","OUT013",2670.083221933
"NCA18","OUT017",2010.85291811715
"FDH52","OUT049",972.207007849181
"FDM24","OUT018",2249.88239855317
"NCP43","OUT027",4962.03179292796
"NCO18","OUT019",499.117367829349
"FDM32","OUT017",1517.07655529921
"NCL07","OUT017",631.555180433973
"FDK03","OUT013",4335.72370790834
"FDP59","OUT017",1723.11209137379
"FDQ24","OUT049",4162.12557962206
"FDQ16","OUT018",1563.04197980517
"FDU44","OUT013",2575.67407629025
"FDH28","OUT010",145.336338444648
"FDV28","OUT019",107.151784623679
"FDM22","OUT045",864.468672671002
"FDR56","OUT046",3137.21381205843
"FDV39","OUT049",3084.1772567188
"FDU37","OUT019",274.889579870898
"FDQ11","OUT010",846.130175074955
"FDX02","OUT045",3773.10191597625
"NCS42","OUT018",1271.45144755182
"FDY57","OUT027",2573.38931126535
"FDB21","OUT049",3839.32839704977
"FDE28","OUT017",3754.16887275021
"FDQ55","OUT017",2124.97848345059
"FDA48","OUT049",3993.58374553465
"FDZ19","OUT045",2766.48283405196
"NCC43","OUT045",4317.60138453099
"NCV18","OUT046",1414.00463390077
"NCA42","OUT018",2362.14274788831
"FDY45","OUT046",3744.16531023539
"NCC30","OUT045",2942.30930843923
"FDM57","OUT013",1394.87926493912
"FDL09","OUT010",477.733790909641
"FDB09","OUT027",3518.18906561276
"FDT44","OUT035",2044.0131797871
"NCT06","OUT027",4449.30692247316
"FDX26","OUT049",3315.17295828825
"FDK32","OUT013",2491.25755948936
"DRA12","OUT046",2204.62502029344
"FDO46","OUT010",596.210596747409
"FDE52","OUT013",1314.63834241171
"NCH42","OUT045",3855.22303903185
"FDV08","OUT035",761.008936529307
"FDB47","OUT018",3046.79856757379
"FDC28","OUT010",305.353898211596
"FDD22","OUT046",1825.88277502714
"FDS07","OUT027",3242.57288128391
"DRI13","OUT045",3455.48195698586
"FDG32","OUT018",3333.19330300434
"FDU14","OUT017",4212.37440905988
"FDD28","OUT019",180.311305642576
"NCP41","OUT017",1941.27592265846
"FDS08","OUT049",3164.72852658599
"FDX47","OUT045",2435.56115954652
"FDC53","OUT019",309.61146936337
"FDQ19","OUT035",4378.83927072374
"FDL14","OUT045",2587.2875277443
"FDM33","OUT019",693.285702449993
"FDA51","OUT045",1694.77458017618
"FDZ27","OUT018",708.988967870972
"FDT04","OUT046",720.826339399008
"DRC13","OUT049",2085.30762797462
"FDR16","OUT027",5798.07362810871
"FDQ03","OUT027",6403.3684918184
"FDE38","OUT035",2896.44708351352
"DRH23","OUT027",1520.57224602394
"FDT11","OUT019",636.799099825351
"FDD09","OUT035",3151.12926018571
"FDR40","OUT045",1306.34348339569
"FDX07","OUT017",3233.70298595802
"FDR07","OUT035",1834.79016546619
"FDA51","OUT017",1863.82870807777
"FDT59","OUT019",782.464069099771
"FDF20","OUT017",3578.80744704632
"FDR13","OUT045",1796.12389123787
"FDY26","OUT049",3645.54864043954
"FDW04","OUT017",2164.51927642923
"FDK52","OUT017",3813.5405789846
"FDN60","OUT049",2810.59384382264
"FDM09","OUT019",517.174590290181
"FDP46","OUT049",1428.29844425565
"FDB50","OUT019",279.823718489563
"NCQ29","OUT049",4343.43676604208
"FDP16","OUT027",6666.39421501863
"FDX33","OUT018",2647.65740463427
"FDP07","OUT010",611.850043591163
"FDN22","OUT046",3918.99559122685
"FDF39","OUT049",3942.05011619399
"FDS21","OUT017",1029.3601552931
"NCM42","OUT013",1711.33580940071
"FDK50","OUT019",505.754060477737
"DRF13","OUT027",4015.45250430639
"FDH35","OUT018",2362.83867207164
"FDP60","OUT018",1431.07772227892
"DRJ49","OUT027",3494.7497159801
"NCT42","OUT019",408.852386146477
"FDE38","OUT049",2700.94989652306
"FDI04","OUT049",3420.85569701672
"NCH54","OUT045",2629.88520969902
"FDT56","OUT049",953.728113126698
"DRD15","OUT018",3314.56605506583
"FDV58","OUT013",3348.15107503351
"FDP21","OUT049",3337.65140251719
"FDH05","OUT013",3690.77100545877
"FDR10","OUT027",4214.33843176709
"NCP06","OUT045",2355.13097277049
"FDF33","OUT049",1704.27900353929
"DRK37","OUT013",3313.33721611148
"DRH49","OUT045",1452.46821803051
"FDT58","OUT013",2821.93241247443
"FDD41","OUT018",1439.93446901882
"FDP40","OUT018",1571.8124095011
"FDM51","OUT027",2755.3391261553
"FDO45","OUT010",244.872916132079
"FDW33","OUT010",316.131234562
"FDY24","OUT045",861.872297715235
"FDB10","OUT010",745.567208989431
"FDM40","OUT035",2465.0259834896
"NCI06","OUT017",3061.09427042428
"FDW12","OUT019",449.938962252881
"FDX48","OUT027",4076.6206687188
"NCW05","OUT027",2863.83673968164
"FDX27","OUT017",1615.2627679161
"DRM37","OUT045",3385.29321692984
"FDA38","OUT045",3696.03179891607
"FDR36","OUT046",792.310990707032
"FDZ45","OUT046",3279.62210325983
"FDG05","OUT017",2620.88905494882
"FDK28","OUT013",4229.30634849528
"FDV47","OUT045",1361.30176820686
"FDN21","OUT045",2576.9375101129
"FDP20","OUT027",3624.37937446022
"FDI35","OUT045",3109.0967580452
"DRY23","OUT013",759.075900392572
"FDA56","OUT017",2262.61731254359
"FDB09","OUT013",1984.49737845809
"NCO26","OUT027",3162.21846914368
"FDQ49","OUT018",2310.54634828307
"FDI52","OUT027",3331.9650598361
"FDZ44","OUT027",3355.12419866748
"FDZ09","OUT018",2681.49180806719
"FDY03","OUT049",2084.47351778008
"NCG42","OUT017",2236.55554299076
"DRI13","OUT027",6188.2371822077
"FDQ32","OUT013",2069.02988791727
"FDW16","OUT035",1412.87799590103
"FDU27","OUT046",759.992386903961
"FDR28","OUT010",504.804347432671
"FDQ49","OUT010",522.840181313893
"FDS37","OUT046",2015.8029088394
"FDW26","OUT018",3503.366419838
"FDX12","OUT018",3355.44153274798
"NCP06","OUT013",2493.32955706033
"FDW45","OUT010",417.067309285529
"NCN30","OUT049",1792.22666829288
"FDN24","OUT049",905.272511320009
"NCL41","OUT027",899.568649398895
"FDR02","OUT019",340.818087727829
"FDD09","OUT010",506.885817070925
"FDS33","OUT010",242.450241544088
"FDU22","OUT045",1887.3979230228
"FDI53","OUT013",2524.17773393277
"DRH01","OUT049",3116.37364092973
"FDX32","OUT013",2345.93380573048
"NCP30","OUT018",507.933453431497
"FDB60","OUT045",3312.14799451081
"FDB14","OUT049",1494.41258260168
"NCP02","OUT035",953.819827251409
"FDJ10","OUT017",2284.26032112747
"FDG34","OUT046",1919.67763051862
"NCB18","OUT017",1415.66688225061
"FDM16","OUT049",1204.13411620658
"FDW25","OUT018",1227.40658970402
"FDB35","OUT010",271.452254757494
"DRN11","OUT013",2271.77245854573
"FDF41","OUT019",775.443173717344
"FDH16","OUT045",1326.23454918582
"NCQ50","OUT018",3066.06135247349
"DRH23","OUT018",801.95431157395
"DRJ37","OUT013",2628.62294726349
"DRJ24","OUT027",4786.67868263989
"FDY16","OUT035",3063.5225145615
"FDQ27","OUT045",1617.10829534349
"FDZ33","OUT045",2423.93876398901
"FDF29","OUT045",2132.52567386286
"FDA08","OUT049",2983.59150467009
"FDG31","OUT046",1058.6145046561
"FDE34","OUT019",599.305149818441
"NCR30","OUT027",2016.23334189041
"FDV33","OUT035",4748.07961752973
"DRZ24","OUT018",1789.50638798613
"NCL54","OUT035",2870.39285769395
"FDR12","OUT049",3212.97764154498
"NCC54","OUT046",4070.46229714482
"DRN59","OUT013",731.573646392159
"FDX50","OUT019",315.641339698033
"FDV31","OUT027",4997.1807635179
"NCA29","OUT027",4684.28410148971
"FDW60","OUT049",3218.14168804847
"FDX08","OUT017",3197.08932578178
"DRD49","OUT013",3897.69224481672
"FDD33","OUT046",3731.41821131158
"FDW35","OUT013",706.722585678797
"FDJ36","OUT017",1597.86826768894
"FDV51","OUT035",3072.43292910097
"FDW36","OUT046",1965.75555750227
"FDH35","OUT046",2817.90008419958
"NCS30","OUT027",3535.89815741988
"FDN49","OUT017",643.843517768009
"FDL08","OUT018",3594.49567039921
"FDI09","OUT013",3871.4281954225
"FDP19","OUT018",1832.96884100184
"FDU21","OUT010",110.848779127013
"NCP41","OUT045",1664.58081678231
"FDY10","OUT013",2046.5470739925
"FDP12","OUT018",446.93380384644
"NCN26","OUT049",2254.65292577315
"FDK44","OUT013",2877.68316464597
"FDC28","OUT049",1815.00453374133
"FDJ41","OUT027",6795.24791928036
"NCT29","OUT035",2091.58296701226
"NCH42","OUT019",641.89916232797
"FDU60","OUT018",2451.96080121375
"FDS02","OUT045",3008.20005502814
"FDC51","OUT046",1980.72389250066
"FDU03","OUT013",3139.19352322964
"FDX39","OUT045",3502.05308833434
"NCY05","OUT010",113.78842456767
"NCL06","OUT027",6657.51977754079
"FDD32","OUT035",1427.58598798421
"NCN41","OUT045",1867.08238560121
"NCX53","OUT049",2366.61534022111
"FDU57","OUT019",456.202368898343
"FDQ23","OUT046",1891.65135620334
"FDQ52","OUT045",3784.62221436128
"FDC14","OUT045",634.164656782457
"FDY09","OUT035",3263.92415387661
"FDQ28","OUT045",2613.55049317923
"FDV25","OUT046",3514.34009722436
"FDJ07","OUT035",2052.12091586473
"DRB25","OUT049",1821.3394264418
"FDK52","OUT019",747.421488331598
"FDY52","OUT027",1687.92959822213
"FDB28","OUT046",3269.16597378191
"FDT36","OUT035",605.517931642633
"FDV25","OUT017",3970.14442211288
"NCN07","OUT027",3580.86726828928
"FDC57","OUT017",3443.12268401828
"FDQ03","OUT018",3573.14025414166
"FDU23","OUT017",2928.09660534889
"NCX41","OUT035",3933.61808393179
"NCD06","OUT035",817.322713848013
"FDW08","OUT045",1678.66236675612
"NCU29","OUT017",2514.94252052314
"NCE06","OUT013",2594.26266364933
"FDV52","OUT010",331.533045798808
"FDB02","OUT017",3284.89377369773
"NCR18","OUT045",680.105191899499
"FDK16","OUT049",1518.99352262674
"NCQ29","OUT010",937.694080927337
"FDZ01","OUT019",352.70856945985
"FDW27","OUT035",2649.37930248387
"FDD17","OUT018",3473.22293719756
"FDW39","OUT013",2848.66284915768
"DRH59","OUT045",1145.14240222934
"FDS52","OUT013",1653.5571837074
"FDU40","OUT027",5388.16450108755
"NCF54","OUT013",2889.51141863606
"FDH46","OUT045",1638.73672365515
"NCP14","OUT049",1766.58006467117
"FDH50","OUT049",3122.23811859631
"DRF15","OUT010",480.917440591071
"FDV27","OUT027",2380.78012093025
"NCJ06","OUT049",2326.08909084208
"FDN02","OUT018",3000.43661513868
"FDQ51","OUT049",849.382670437078
"FDQ07","OUT017",4038.16243534031
