"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDK33","OUT017",3613.60673942576
"NCD07","OUT045",1852.69620456668
"NCX29","OUT027",3922.04464242333
"NCT42","OUT013",2490.00028719762
"DRN59","OUT035",755.197928503498
"FDI44","OUT035",1330.54147601542
"FDA45","OUT049",3027.03974393816
"FDP31","OUT045",1041.03412186698
"FDY01","OUT046",1855.37209830864
"FDT09","OUT018",1900.16922281338
"DRH03","OUT027",2579.38537809396
"FDA36","OUT018",2656.56696402883
"NCF31","OUT017",2625.38221613346
"FDG14","OUT049",2557.44982594947
"FDG28","OUT027",6680.50972201703
"FDU14","OUT049",4253.79120105499
"FDY47","OUT019",526.099375539001
"FDI56","OUT049",1521.43544340774
"DRD01","OUT013",917.16833568779
"FDM22","OUT046",886.586570697634
"FDH33","OUT013",686.199041660181
"DRZ24","OUT013",1949.33909234689
"NCQ38","OUT046",1720.8537215506
"FDO16","OUT027",2284.25239849249
"FDU07","OUT027",4156.22940556993
"NCB07","OUT013",3261.58158638735
"FDU48","OUT045",2116.64483557945
"NCM43","OUT045",2695.73125458951
"FDR31","OUT010",564.421046204326
"DRK49","OUT018",580.180917766689
"NCI30","OUT010",878.381833659322
"DRD60","OUT017",3184.81310449353
"NCG19","OUT046",3833.46983833337
"FDH12","OUT035",1757.3658324638
"FDM32","OUT035",1557.66749801402
"FDM27","OUT035",2609.87725392973
"NCU53","OUT027",4416.33780305671
"NCQ18","OUT046",1612.47541026789
"FDS10","OUT013",3034.41665182641
"FDB33","OUT027",4381.18072718153
"FDI12","OUT013",1413.49631513347
"NCW42","OUT013",3674.85555105577
"NCC06","OUT018",1842.71705290806
"FDW02","OUT017",2135.08462914875
"NCD43","OUT017",1785.23783691686
"FDM57","OUT018",1188.86948973272
"FDA58","OUT017",4069.00347571715
"FDK56","OUT046",3119.40005410883
"FDP52","OUT045",3766.74852020197
"FDW20","OUT018",1820.10464691898
"FDS52","OUT049",1626.51085842318
"NCT29","OUT018",1716.76600378421
"NCL54","OUT013",2949.29105051214
"FDC05","OUT045",3218.74100138505
"FDF34","OUT035",3340.86342901539
"FDP03","OUT027",3331.02315536976
"FDD32","OUT010",292.775211258029
"FDZ10","OUT045",2035.0701965543
"FDZ40","OUT035",894.14984959371
"FDD51","OUT018",617.72620304341
"NCY30","OUT019",807.056436044319
"FDP58","OUT017",3718.80563616081
"FDV49","OUT017",4716.05557958838
"FDY24","OUT019",179.784489009674
"NCO55","OUT017",1812.00853765498
"FDR13","OUT017",2026.0904250297
"FDS51","OUT017",1048.37856574018
"FDP26","OUT045",1659.70236696979
"NCB54","OUT027",3459.37210943688
"FDF32","OUT017",3406.52223921913
"FDN31","OUT018",2820.26129880072
"DRM48","OUT017",580.69915522513
"FDN20","OUT049",2857.25390290399
"DRL01","OUT046",3958.95872716412
"FDV56","OUT049",1802.7601101158
"DRH13","OUT027",2989.06501780909
"FDA03","OUT017",2546.5468182365
"FDF47","OUT027",6091.68522014461
"FDX32","OUT046",2424.39131389479
"FDX57","OUT049",1614.01529358219
"NCA30","OUT045",3105.2564947346
"FDO49","OUT013",787.008943737739
"FDL04","OUT019",383.083012462384
"DRM48","OUT035",606.148044037771
"FDR16","OUT013",3523.44749834791
"NCC19","OUT018",2820.00296771695
"NCE42","OUT045",3768.39584477976
"FDY24","OUT017",905.471317872339
"FDH19","OUT049",2977.15232242046
"FDJ46","OUT013",2895.85139712873
"FDN45","OUT010",788.176119606933
"FDY08","OUT035",2304.98388577836
"FDZ37","OUT035",1471.71588381927
"NCT30","OUT045",745.980489207254
"DRY23","OUT018",591.433496312753
"NCZ30","OUT018",1743.53142542873
"FDC44","OUT018",1626.77847428722
"FDB45","OUT035",1777.64345535929
"FDY04","OUT013",2698.47784178171
"FDM27","OUT046",2613.53207559798
"FDZ43","OUT017",4168.6960506674
"FDT39","OUT019",613.03185741514
"NCC06","OUT019",508.456946258394
"FDL15","OUT027",4090.91485803457
"FDL57","OUT017",4460.0340867777
"FDU08","OUT046",1626.28958913796
"FDK40","OUT017",4640.51929561783
"FDQ12","OUT010",854.987744175676
"FDS48","OUT017",2587.18983483093
"FDP09","OUT045",3442.98184523835
"FDW21","OUT049",1604.38483124399
"FDY25","OUT035",3160.75837297247
"DRE13","OUT017",1445.63032319543
"FDV43","OUT019",161.758789651489
"FDD22","OUT045",1790.26139432007
"FDM46","OUT019",337.729642888914
"NCO30","OUT010",754.021340140396
"FDM25","OUT046",2838.49797956941
"NCN41","OUT049",2054.97334041046
"FDU24","OUT045",1484.20853352131
"FDZ50","OUT046",3097.311113015
"FDP45","OUT013",4208.84085911949
"NCM54","OUT045",2021.15837538653
"FDW10","OUT019",678.149106139517
"FDP20","OUT017",2175.22857231738
"FDK32","OUT046",2500.3545356504
"FDN52","OUT049",1457.0814092776
"FDM58","OUT045",1772.54866305015
"FDZ46","OUT027",2966.54510444421
"NCA18","OUT018",1678.1993862765
"FDD35","OUT046",2023.73523322056
"NCK31","OUT035",817.120199038464
"FDI40","OUT027",2696.26394575612
"FDT50","OUT019",356.173778792305
"NCT06","OUT046",2710.40546533207
"FDT31","OUT035",3241.32144318609
"FDT45","OUT049",876.642218100533
"FDT13","OUT045",3141.99772471646
"FDO50","OUT045",1457.47011088421
"NCU18","OUT010",486.21332819506
"NCR54","OUT049",3323.6340865542
"NCO18","OUT018",2684.75849485011
"FDU09","OUT045",886.506724004912
"FDT13","OUT018",2792.36067405644
"FDE09","OUT046",1846.79723218347
"NCK53","OUT019",405.631440958814
"FDG45","OUT049",3618.31244651911
"DRH15","OUT035",744.045107228912
"FDO21","OUT019",883.850896019442
"FDD14","OUT027",5079.32958485981
"FDC09","OUT046",1692.67299282936
"FDH45","OUT027",1146.95583715984
"FDV32","OUT046",1071.80610412742
"FDG12","OUT035",1975.35038168412
"FDS32","OUT013",2321.56264860407
"NCL55","OUT018",3668.63611951631
"DRE01","OUT035",4165.25924632067
"DRE15","OUT049",1286.26622259095
"NCL42","OUT045",4009.92641202867
"FDP31","OUT013",1036.53550565786
"FDN33","OUT018",1303.90399723699
"FDZ59","OUT046",2711.48775768545
"FDE45","OUT010",738.593797517509
"FDJ07","OUT013",1946.50857913692
"FDQ45","OUT018",2624.81208361095
"FDM33","OUT027",5963.93850938987
"FDO15","OUT010",259.825346871751
"FDM46","OUT013",1488.39459048456
"FDR03","OUT045",3291.57245470835
"FDY49","OUT018",2410.40053425199
"FDQ60","OUT045",1896.33325782009
"FDW10","OUT049",2988.4044148709
"FDO51","OUT049",736.55936311345
"FDJ40","OUT018",1558.46838964572
"FDS20","OUT018",2717.02780432463
"FDU45","OUT013",1850.72008497496
"FDV02","OUT035",2870.26656003794
"FDN09","OUT046",4000.18457741449
"NCM55","OUT027",5081.17870504581
"FDN23","OUT018",2128.58810514006
"FDY31","OUT010",567.280473290523
"FDW03","OUT010",367.744016174818
"FDD14","OUT046",3042.98505809494
"FDV23","OUT017",2132.27223615157
"DRI03","OUT045",2925.50995612512
"FDN13","OUT035",1639.98803129292
"FDF45","OUT027",1693.44391741691
"FDU46","OUT035",1476.81446938537
"FDB57","OUT049",3768.04751274283
"FDV12","OUT049",1666.38932622426
"FDQ58","OUT013",2495.6440886674
"NCA18","OUT017",1960.01019027467
"FDH52","OUT049",1025.52824664463
"FDM24","OUT018",2161.97957591252
"NCP43","OUT027",5043.0384488335
"NCO18","OUT019",750.699002371335
"FDM32","OUT017",1564.82756875459
"NCL07","OUT017",632.07748873734
"FDK03","OUT013",4238.35116801541
"FDP59","OUT017",1734.67314462313
"FDQ24","OUT049",4262.24862383267
"FDQ16","OUT018",1569.92864297243
"FDU44","OUT013",2672.59808024984
"FDH28","OUT010",127.50507122814
"FDV28","OUT019",104.249944349002
"FDM22","OUT045",848.215458788974
"FDR56","OUT046",3257.49175950141
"FDV39","OUT049",3239.13080043387
"FDU37","OUT019",301.582306953459
"FDQ11","OUT010",993.642946412347
"FDX02","OUT045",3641.94130174764
"NCS42","OUT018",1326.73347218968
"FDY57","OUT027",2575.66369814075
"FDB21","OUT049",4049.51250426118
"FDE28","OUT017",3922.17027443333
"FDQ55","OUT017",1944.10128425532
"FDA48","OUT049",3753.52154599671
"FDZ19","OUT045",2866.93652392906
"NCC43","OUT045",4133.28888855894
"NCV18","OUT046",1341.394499584
"NCA42","OUT018",2290.48304102048
"FDY45","OUT046",4268.58735014716
"NCC30","OUT045",2964.77093025449
"FDM57","OUT013",1405.35294794819
"FDL09","OUT010",551.038336988871
"FDB09","OUT027",3491.93570114637
"FDT44","OUT035",2000.8190344188
"NCT06","OUT027",4376.3791899646
"FDX26","OUT049",3154.37094021196
"FDK32","OUT013",2546.38366804995
"DRA12","OUT046",2340.01747288186
"FDO46","OUT010",813.522717573
"FDE52","OUT013",1426.09977226864
"NCH42","OUT045",3736.98484774739
"FDV08","OUT035",698.860832312507
"FDB47","OUT018",3046.63827038068
"FDC28","OUT010",397.336141033993
"FDD22","OUT046",1862.5514368444
"FDS07","OUT027",3224.65578224987
"DRI13","OUT045",3846.68940122621
"FDG32","OUT018",3230.61372489922
"FDU14","OUT017",4334.38161501823
"FDD28","OUT019",223.302572878567
"NCP41","OUT017",1868.91631716775
"FDS08","OUT049",2987.76179333114
"FDX47","OUT045",2547.45984409677
"FDC53","OUT019",400.964252850218
"FDQ19","OUT035",4118.41861659012
"FDL14","OUT045",2504.90321111458
"FDM33","OUT019",868.383760341875
"FDA51","OUT045",1789.01451734997
"FDZ27","OUT018",685.350464929122
"FDT04","OUT046",667.108561695353
"DRC13","OUT049",2150.65907075094
"FDR16","OUT027",5842.63518730061
"FDQ03","OUT027",6427.7373261264
"FDE38","OUT035",2860.12161406541
"DRH23","OUT027",1467.03544223655
"FDT11","OUT019",843.715981635404
"FDD09","OUT035",3163.92268997392
"FDR40","OUT045",1308.19921598049
"FDX07","OUT017",3280.41435719835
"FDR07","OUT035",1633.18306150573
"FDA51","OUT017",1933.69059823592
"FDT59","OUT019",955.368411668978
"FDF20","OUT017",3416.04195695407
"FDR13","OUT045",1833.11778652965
"FDY26","OUT049",3544.66040325981
"FDW04","OUT017",2194.66872573119
"FDK52","OUT017",3897.46145715356
"FDN60","OUT049",2640.15884184515
"FDM09","OUT019",688.845734253138
"FDP46","OUT049",1469.7876838304
"FDB50","OUT019",296.72153269087
"NCQ29","OUT049",4400.91703099199
"FDP16","OUT027",6676.8581056365
"FDX33","OUT018",2320.68577614649
"FDP07","OUT010",775.967362814656
"FDN22","OUT046",4154.04076754197
"FDF39","OUT049",4449.60077224056
"FDS21","OUT017",1058.20306782638
"NCM42","OUT013",1764.14167467811
"FDK50","OUT019",685.110244660071
"DRF13","OUT027",4020.97585220141
"FDH35","OUT018",2399.58894410054
"FDP60","OUT018",1425.39192801598
"DRJ49","OUT027",3576.07324425742
"NCT42","OUT019",606.229763599752
"FDE38","OUT049",2834.3498061133
"FDI04","OUT049",3349.37599356011
"NCH54","OUT045",2553.33329336685
"FDT56","OUT049",978.949120698508
"DRD15","OUT018",3360.5128252682
"FDV58","OUT013",3250.41737963186
"FDP21","OUT049",3219.03126706287
"FDH05","OUT013",3863.25351470926
"FDR10","OUT027",4267.84125696542
"NCP06","OUT045",2416.5977125348
"FDF33","OUT049",1882.92419653058
"DRK37","OUT013",3190.61986549267
"DRH49","OUT045",1423.62247930361
"FDT58","OUT013",2768.91690717584
"FDD41","OUT018",1494.56888215933
"FDP40","OUT018",1580.86172464611
"FDM51","OUT027",2721.47002017248
"FDO45","OUT010",298.20340337585
"FDW33","OUT010",343.998596091607
"FDY24","OUT045",855.568831972196
"FDB10","OUT010",852.588030130319
"FDM40","OUT035",2318.906683863
"NCI06","OUT017",3169.00042963068
"FDW12","OUT019",575.902107069423
"FDX48","OUT027",4125.4763944517
"NCW05","OUT027",2842.8633574821
"FDX27","OUT017",1608.31144621452
"DRM37","OUT045",3484.97203350703
"FDA38","OUT045",3935.4173152329
"FDR36","OUT046",647.122226928679
"FDZ45","OUT046",3282.40508835316
"FDG05","OUT017",2711.99109085097
"FDK28","OUT013",4327.54152424635
"FDV47","OUT045",1368.76833946
"FDN21","OUT045",2595.88992634904
"FDP20","OUT027",3559.01308971962
"FDI35","OUT045",3066.82310639083
"DRY23","OUT013",703.554308264425
"FDA56","OUT017",2044.49728284991
"FDB09","OUT013",2040.37269282331
"NCO26","OUT027",3141.24615846599
"FDQ49","OUT018",2210.56451275066
"FDI52","OUT027",3276.64054606744
"FDZ44","OUT027",3287.02146971535
"FDZ09","OUT018",2367.18364575737
"FDY03","OUT049",1891.86391853295
"NCG42","OUT017",2203.96281373481
"DRI13","OUT027",6188.67712973952
"FDQ32","OUT013",2080.68510980182
"FDW16","OUT035",1522.31639547444
"FDU27","OUT046",742.746425731848
"FDR28","OUT010",597.511170164302
"FDQ49","OUT010",536.012541965926
"FDS37","OUT046",1913.81511209727
"FDW26","OUT018",3188.59987157756
"FDX12","OUT018",3487.13574734636
"NCP06","OUT013",2492.07745967439
"FDW45","OUT010",558.119889577593
"NCN30","OUT049",1579.25973815954
"FDN24","OUT049",876.642218100533
"NCL41","OUT027",836.846722525606
"FDR02","OUT019",439.2697690755
"FDD09","OUT010",723.489981836184
"FDS33","OUT010",311.15019060858
"FDU22","OUT045",1909.14362424379
"FDI53","OUT013",2668.46325522715
"DRH01","OUT049",3072.27455724629
"FDX32","OUT013",2367.84690748647
"NCP30","OUT018",561.389930066741
"FDB60","OUT045",3191.84286783985
"FDB14","OUT049",1571.94987679348
"NCP02","OUT035",959.008577493032
"FDJ10","OUT017",2365.30247017977
"FDG34","OUT046",1809.68158223157
"NCB18","OUT017",1485.04378839954
"FDM16","OUT049",1241.5401912113
"FDW25","OUT018",1213.80921566327
"FDB35","OUT010",336.62295941459
"DRN11","OUT013",2294.91909687714
"FDF41","OUT019",938.303241643407
"FDH16","OUT045",1412.65686662294
"NCQ50","OUT018",3073.54676214789
"DRH23","OUT018",798.387300740876
"DRJ37","OUT013",2511.35123858733
"DRJ24","OUT027",5163.41378336611
"FDY16","OUT035",3182.37342940304
"FDQ27","OUT045",1679.09012883967
"FDZ33","OUT045",2403.19162926141
"FDF29","OUT045",2116.46292785857
"FDA08","OUT049",2757.61947902739
"FDG31","OUT046",1067.26373034585
"FDE34","OUT019",823.978784265318
"NCR30","OUT027",2006.92135581825
"FDV33","OUT035",4426.10756802391
"DRZ24","OUT018",1722.53337627087
"NCL54","OUT035",2968.65839473958
"FDR12","OUT049",2933.08388917142
"NCC54","OUT046",3994.18800217879
"DRN59","OUT013",742.59861381134
"FDX50","OUT019",430.068969252156
"FDV31","OUT027",5183.13438468839
"NCA29","OUT027",4632.41343389207
"FDW60","OUT049",2996.76662825235
"FDX08","OUT017",3272.08318036206
"DRD49","OUT013",3946.97577467391
"FDD33","OUT046",3842.07221745605
"FDW35","OUT013",676.869428646288
"FDJ36","OUT017",1734.30376028792
"FDV51","OUT035",2818.99128731416
"FDW36","OUT046",1743.15299961686
"FDH35","OUT046",2757.07414494593
"NCS30","OUT027",3505.72420939154
"FDN49","OUT017",619.747650502612
"FDL08","OUT018",3583.2532775088
"FDI09","OUT013",4234.50089149372
"FDP19","OUT018",1858.03137249951
"FDU21","OUT010",109.604941108494
"NCP41","OUT045",1734.98680607078
"FDY10","OUT013",1853.44880421368
"FDP12","OUT018",491.614428487895
"NCN26","OUT049",1941.37808414801
"FDK44","OUT013",2931.65595753845
"FDC28","OUT049",1825.05341093346
"FDJ41","OUT027",6559.28955316318
"NCT29","OUT035",2067.13862260296
"NCH42","OUT019",947.62727667908
"FDU60","OUT018",2406.44403340281
"FDS02","OUT045",3147.49147109005
"FDC51","OUT046",1987.82613534418
"FDU03","OUT013",3093.66112320502
"FDX39","OUT045",3437.59879227371
"NCY05","OUT010",120.082733021005
"NCL06","OUT027",6411.24824873097
"FDD32","OUT035",1347.28923973301
"NCN41","OUT045",1959.59022793024
"NCX53","OUT049",2363.94340603064
"FDU57","OUT019",579.095039671374
"FDQ23","OUT046",1729.72223017815
"FDQ52","OUT045",4092.78899846067
"FDC14","OUT045",632.183812551368
"FDY09","OUT035",3025.1210333816
"FDQ28","OUT045",2530.26642101322
"FDV25","OUT046",3672.48744889013
"FDJ07","OUT035",1962.49449493015
"DRB25","OUT049",1828.69365423959
"FDK52","OUT019",909.565269829523
"FDY52","OUT027",1684.99762859023
"FDB28","OUT046",3266.45934946923
"FDT36","OUT035",577.880510125743
"FDV25","OUT017",3918.99909176222
"NCN07","OUT027",3491.35495133214
"FDC57","OUT017",3373.30169109981
"FDQ03","OUT018",3423.57698156192
"FDU23","OUT017",2885.92600407846
"NCX41","OUT035",3609.34331093765
"NCD06","OUT035",771.518883777953
"FDW08","OUT045",1690.70146079266
"NCU29","OUT017",2537.20430438581
"NCE06","OUT013",2661.58355028907
"FDV52","OUT010",397.734451600336
"FDB02","OUT017",3145.04752127797
"NCR18","OUT045",682.363408561443
"FDK16","OUT049",1578.93760292454
"NCQ29","OUT010",907.637489453001
"FDZ01","OUT019",423.922464575751
"FDW27","OUT035",2625.54040314489
"FDD17","OUT018",3440.43709104392
"FDW39","OUT013",2949.8187670893
"DRH59","OUT045",1158.71732501468
"FDS52","OUT013",1620.47028497349
"FDU40","OUT027",5280.55120602767
"NCF54","OUT013",2899.8059314791
"FDH46","OUT045",1641.32939511778
"NCP14","OUT049",1733.15635046544
"FDH50","OUT049",3206.23825438552
"DRF15","OUT010",563.430270051197
"FDV27","OUT027",2379.1383206118
"NCJ06","OUT049",2009.9045119637
"FDN02","OUT018",2992.792619545
"FDQ51","OUT049",758.110149778948
